,구분,에볼라바이러스병,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증
131,대구수성구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.969687500000004,0.021562500000000002,0.0,0.0071875,0.0071875,0.0,0.035937500000000004,0.4768750000000001,0.0503125,2.0068750000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.035937500000000004,0.0,0.7778125,0.0,0.0,0.0,0.014375,0.02875,0.0,1.2443749999999998,0.02875,0.021562500000000002,0.0,0.0,0.0071875,0.2440625,0.0071875,0.0071875,0.0,0.021562500000000002,0.0071875,0.0,0.035937500000000004,0.0071875,0.0,0.0,0.0,0.0,0.0071875,0.02875,0.0
132,대구중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.220625000000002,0.0,0.0,0.04,0.0796875,0.315625,0.039375,0.35843749999999996,0.039375,2.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.039375,0.0,1.7824999999999998,0.0,0.0,0.0,0.0,0.04,0.0,2.7384375,0.0,0.19937500000000002,0.0,0.0,0.0,0.07875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23875,0.0
133,대전대덕구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.741250000000003,0.035,0.0,0.034375,0.016875,0.0,0.034375,7.110624999999999,0.19062500000000002,1.8890625,0.0,0.0,0.0,0.0,0.0,0.0,0.051875000000000004,0.0,0.9265624999999997,0.0,0.0,0.0,0.0,0.06875,0.0,1.375625,0.034375,0.0,0.0,0.0,0.0,0.6521875,0.0175,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0
134,대전동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.663437499999997,0.0275,0.0,0.06875,0.0,0.01375,0.055,5.593437499999999,0.150625,2.895312499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0.0,1.951875,0.0,0.0,0.0,0.0,0.17875000000000005,0.0,1.8037500000000002,0.01375,0.0275,0.0,0.0,0.0,1.1059375,0.0275,0.0,0.0,0.04125,0.01375,0.0,0.0275,0.04125,0.0,0.0,0.0,0.0,0.0,0.055,0.0
135,대전서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4671875,0.045625,0.0,0.0128125,0.0,0.013125,0.0065625,6.694687500000001,0.02625,2.1290625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.045625,0.0,1.9671874999999994,0.0,0.0,0.0,0.013125,0.085,0.0065625,0.9224999999999998,0.0065625,0.0196875,0.0,0.0,0.0,0.5740625000000001,0.0196875,0.0,0.0,0.0,0.013125,0.0,0.013125,0.0328125,0.0,0.0065625,0.0,0.0,0.0,0.0,0.0
136,대전유성구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.201562499999998,0.0984375,0.0,0.027187499999999996,0.0,0.018125,0.045,4.3540625,0.08125,4.1053125,0.0,0.0,0.0,0.0,0.0,0.0,0.027187499999999996,0.0,2.674062500000001,0.0,0.0,0.0,0.0,0.063125,0.0,0.8496874999999999,0.0540625,0.018125,0.0,0.0,0.0,0.3762499999999999,0.018125,0.0,0.0,0.0,0.0,0.0,0.026874999999999996,0.0359375,0.0,0.0,0.0,0.0,0.0,0.018125,0.0
137,대전중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.718437500000002,0.025625,0.0,0.0128125,0.025625,0.0128125,0.0,7.303125,0.08937500000000001,2.9403124999999988,0.0,0.0,0.0128125,0.0,0.0,0.0,0.05125,0.0,1.6443750000000004,0.0,0.0,0.0,0.0,0.05125,0.0,1.2159375,0.0128125,0.0640625,0.0,0.0,0.0,0.7640625,0.0,0.0,0.0,0.025625,0.025625,0.0,0.0,0.0128125,0.0,0.025625,0.0,0.0,0.0128125,0.0128125,0.0
138,부산강서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.999374999999997,0.0,0.0,0.0259375,0.0246875,0.10375,0.0246875,0.44843749999999993,0.28312499999999996,4.023750000000001,0.0,0.0,0.0246875,0.0,0.0,0.0,0.050625,0.0,2.7059375,0.0,0.0,0.0,0.0,0.10125,0.0,2.0609375000000005,0.0246875,0.0246875,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0246875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,부산금정구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6771875,0.0128125,0.0,0.05125,0.03875,0.0259375,0.0,0.386875,0.0384375,1.5843749999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.05125,0.0,1.7746874999999993,0.0,0.0,0.0,0.0,0.09,0.0,2.5684375,0.0128125,0.05125,0.0,0.0,0.0,0.8884374999999999,0.0,0.0,0.0,0.0,0.0128125,0.0,0.025625,0.0,0.0,0.0,0.0,0.0,0.0,0.025625,0.0
140,부산기장군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.599999999999994,0.0,0.0,0.038125,0.0,0.0,0.0,0.6071875,0.153125,4.721249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.038125,0.0,1.9806249999999999,0.0,0.0,0.0,0.0190625,0.07625,0.0,2.1503125,0.0190625,0.0571875,0.0,0.0,0.0,1.5259375,0.07593749999999999,0.0,0.0,0.13374999999999998,0.0,0.0,0.038125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,부산남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.802187500000001,0.0,0.0,0.0225,0.01125,0.045,0.0,0.5293749999999999,0.21375000000000002,1.3753124999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.12374999999999997,0.0,2.0868749999999996,0.0,0.0,0.0,0.0,0.05625,0.0,3.0228124999999992,0.0225,0.0225,0.0,0.0,0.0,0.4624999999999999,0.01125,0.0,0.0,0.07875,0.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,부산동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.309374999999999,0.0,0.0,0.035625,0.035625,0.0,0.035625,0.46375000000000005,0.28468750000000004,1.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9218750000000004,0.0,0.0,0.0,0.0,0.1425,0.0,5.348437499999999,0.0,0.035625,0.035625,0.0,0.035625,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.035625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,부산동래구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126875000000002,0.0,0.0,0.034687499999999996,0.023125,0.034687499999999996,0.0115625,0.5340624999999999,0.1390625,2.3268750000000007,0.0,0.0,0.0,0.0,0.0115625,0.0,0.10406250000000002,0.0,2.2556250000000007,0.0,0.0,0.0,0.0,0.08093750000000001,0.0,2.1390624999999996,0.023125,0.04625,0.0,0.0,0.0,0.4412499999999999,0.0115625,0.0,0.0,0.034687499999999996,0.0115625,0.0,0.0115625,0.0,0.0,0.0,0.0,0.0,0.0,0.0115625,0.0
144,부산부산진구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.433750000000002,0.00875,0.0084375,0.060312500000000005,0.060937500000000006,0.00875,0.025625000000000002,0.476875,0.09437500000000001,2.4431249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1453125,0.0,1.1734375000000001,0.0,0.0,0.0,0.0171875,0.06843750000000001,0.0,2.8924999999999996,0.026250000000000002,0.025625000000000002,0.0175,0.0,0.0,0.42062499999999997,0.0171875,0.0,0.0,0.00875,0.0171875,0.0,0.051875000000000004,0.0,0.0,0.0,0.0,0.00875,0.0,0.0,0.0
145,부산북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988749999999999,0.010625,0.0,0.0421875,0.031875,0.0209375,0.0,0.32812499999999994,0.083125,2.4178125000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0103125,0.0,1.4978125000000009,0.0,0.0,0.010625,0.0,0.0425,0.0,2.568125,0.031875,0.0315625,0.0,0.0,0.0,0.7559374999999999,0.0103125,0.0,0.0,0.0315625,0.0103125,0.0,0.020625,0.0,0.0,0.0,0.0,0.0,0.0,0.0103125,0.0
146,부산사상구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.473437500000006,0.0140625,0.0,0.0,0.0140625,0.0421875,0.0,0.42156249999999995,0.05625,1.3334374999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.069375,0.0,0.6256249999999999,0.0,0.0,0.0,0.0,0.041875,0.0,2.615,0.01375,0.0559375,0.0140625,0.0,0.0,0.4609375,0.01375,0.0,0.0,0.028125,0.0140625,0.0,0.0278125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,부산사하구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309999999999997,0.0,0.009375,0.019375,0.029062499999999998,0.038125,0.019375,0.3940625,0.24687499999999993,2.560625,0.0,0.0,0.0,0.0,0.0,0.0,0.0384375,0.019375,2.4918750000000007,0.0,0.0,0.0,0.0190625,0.0384375,0.0,3.8315625,0.038125,0.0765625,0.028749999999999998,0.0,0.0,0.48718749999999994,0.0,0.0,0.0,0.0,0.019375,0.0,0.0384375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,부산서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.646875000000001,0.0,0.0,0.11375,0.056875,0.0,0.0284375,0.569375,0.056875,1.675624999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.19937500000000002,0.0,1.7028124999999994,0.0,0.0,0.0,0.0284375,0.056875,0.0,9.114687499999999,0.0,0.0853125,0.056875,0.0,0.0,0.4553125,0.0,0.0,0.0,0.0,0.0284375,0.0,0.0284375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,부산수영구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40125,0.0178125,0.0,0.0353125,0.0178125,0.0,0.0353125,1.7203125000000001,0.105625,1.2353125000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.12343749999999999,0.0,0.8112500000000001,0.0,0.0,0.0,0.0175,0.0175,0.0,3.303125000000001,0.0,0.0534375,0.035625,0.0,0.0,0.2284375,0.053125,0.0,0.0,0.035,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,부산연제구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058125000000001,0.0,0.0,0.015,0.2396875,0.0,0.015,0.8243750000000001,0.045,2.5065625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,1.4299999999999995,0.0,0.0,0.0,0.0,0.135,0.0,2.433125,0.0,0.075,0.015,0.0,0.0,0.5709375000000001,0.03,0.0,0.0,0.045,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.015,0.0
151,부산영도구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.809062499999999,0.02625,0.0,0.051875,0.0,0.0,0.02625,0.2884375,0.05125,2.0359375,0.0,0.0,0.0,0.0,0.0,0.0,0.1303125,0.0,1.758437500000001,0.0,0.0,0.0,0.0,0.02625,0.0,4.596875,0.05125,0.02625,0.0,0.0,0.0,0.415625,0.0,0.0,0.0,0.0775,0.0,0.0,0.076875,0.02625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,부산중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7390625,0.0,0.0,0.0,0.0,0.07375,0.0,0.36874999999999997,0.071875,1.8231249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.219375,0.0,1.1534375000000001,0.0,0.0,0.0,0.0,0.1475,0.0,5.8475,0.0,0.0,0.0,0.0,0.0,0.21749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,부산해운대구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.965625000000001,0.0,0.0,0.0078125,0.04625,0.0309375,0.023125,0.7128124999999998,0.19062500000000002,1.8393749999999995,0.0,0.0,0.0,0.0,0.0078125,0.0,0.084375,0.0,1.0990625,0.0,0.0,0.0,0.0,0.015625,0.0,2.454062500000001,0.0384375,0.08406250000000001,0.023125,0.0,0.0,0.688125,0.0153125,0.0,0.0,0.0303125,0.0,0.0,0.023125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,서울강남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.109375,0.01125,0.0,0.028124999999999997,0.0,0.0225,0.005625,1.0784375,0.005625,1.8828125000000007,0.0,0.0,0.0,0.0,0.005625,0.0,0.09062500000000001,0.0,0.8056250000000003,0.0,0.0,0.0,0.0,0.0396875,0.0,1.3053125000000003,0.01125,0.056562499999999995,0.0,0.0,0.005625,0.0453125,0.01125,0.0,0.0,0.005625,0.033749999999999995,0.0,0.03937499999999999,0.01125,0.0,0.0,0.0,0.0,0.0,0.01125,0.0
155,서울강동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886875,0.0071875,0.0,0.014375,0.021562500000000002,0.043437500000000004,0.0,1.0340624999999999,0.035937500000000004,1.4106249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.14375000000000002,0.0,0.7881250000000002,0.0,0.0,0.0071875,0.0,0.021562500000000002,0.0071875,0.9400000000000002,0.07187500000000001,0.14375000000000002,0.0071875,0.0,0.0,0.0865625,0.0071875,0.0,0.0,0.0071875,0.0071875,0.0,0.02875,0.0,0.0,0.0,0.0,0.0,0.0,0.014375,0.0
156,서울강북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.040625,0.01,0.0,0.01,0.019375,0.01,0.0096875,1.4662500000000003,0.019375,1.7059375000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.12749999999999997,0.0,1.5768749999999998,0.0,0.0,0.0,0.0,0.029375,0.0,0.9249999999999998,0.059062500000000004,0.079375,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.019375,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0096875,0.0
157,서울강서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3668749999999985,0.0053125,0.0,0.0159375,0.0053125,0.010625,0.0159375,1.8903125000000007,0.0425,1.345312500000001,0.0,0.0,0.0053125,0.0,0.0053125,0.0,0.11062499999999997,0.010625,0.6228125000000001,0.0,0.0,0.0,0.0,0.0371875,0.0209375,1.1109375000000006,0.12031249999999999,0.053125,0.0209375,0.0,0.0,0.06812499999999999,0.02125,0.0,0.0,0.02125,0.0,0.0,0.053125000000000006,0.0159375,0.0,0.0,0.0,0.0,0.0,0.010625,0.0
158,서울관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649375000000001,0.00625,0.0,0.00625,0.0125,0.03125,0.025,1.1290625000000003,0.06875000000000002,1.626875,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,1.2584375000000008,0.0,0.0,0.0,0.0125,0.07500000000000001,0.0,1.3896874999999997,0.10625000000000004,0.037500000000000006,0.00625,0.0,0.0,0.286875,0.00625,0.0,0.0,0.0,0.018750000000000003,0.0,0.0625,0.00625,0.0,0.0125,0.0,0.0,0.0,0.0,0.0
159,서울광진구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.094687500000001,0.00875,0.0,0.00875,0.0,0.026250000000000002,0.00875,1.0509375,0.0,1.1440625000000002,0.0,0.0,0.0,0.0,0.00875,0.0,0.096875,0.0,0.3875,0.0,0.0,0.0178125,0.0,0.061250000000000006,0.00875,1.5481249999999998,0.10500000000000004,0.0703125,0.0175,0.0,0.0,0.0265625,0.0,0.00875,0.0,0.0,0.0175,0.0,0.0175,0.0175,0.0,0.0,0.0,0.0,0.0,0.00875,0.0
160,서울구로구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.170624999999998,0.0078125,0.0078125,0.0621875,0.0,0.0621875,0.015625,1.618125,0.046875,1.6609374999999997,0.0,0.0,0.0,0.0,0.0078125,0.0,0.11624999999999999,0.0,1.1840625,0.0,0.0,0.0,0.0078125,0.0625,0.0234375,2.9762499999999994,0.03875,0.07718749999999999,0.0078125,0.0,0.0,0.1078125,0.0,0.0,0.0,0.0390625,0.0234375,0.0,0.015625,0.0078125,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0
161,서울금천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.022812499999999,0.0,0.0,0.0,0.0,0.0534375,0.0403125,0.965,0.09375000000000001,1.925,0.0,0.0,0.0,0.0,0.0,0.0,0.12093750000000002,0.0,7.363125000000003,0.0,0.0,0.0,0.0134375,0.026875,0.0,2.8996874999999993,0.026875,0.18812499999999996,0.0,0.0,0.0,0.30749999999999994,0.0403125,0.0,0.0,0.0403125,0.0,0.0,0.0403125,0.0,0.0,0.0134375,0.0,0.0,0.0,0.0134375,0.0
162,서울노원구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.462187500000002,0.0234375,0.0,0.0228125,0.011875,0.0528125,0.08125,1.1400000000000001,0.08062499999999999,1.9465625,0.0,0.0,0.0,0.0,0.005625,0.0,0.1321875,0.0,1.0037500000000001,0.0,0.0,0.0,0.0,0.075,0.005625,0.9312499999999997,0.1040625,0.11562499999999999,0.0,0.0,0.0059375,0.103125,0.005625,0.0,0.0,0.0,0.0059375,0.0,0.029062499999999998,0.0059375,0.0,0.0,0.0,0.0,0.0,0.0228125,0.005625
163,서울도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.512812500000002,0.01875,0.0,0.0184375,0.0,0.0640625,0.07406249999999999,0.9440625,0.09218749999999998,1.5125000000000002,0.0,0.0,0.009375,0.0,0.0,0.0,0.09218749999999999,0.0,1.1878125000000002,0.0,0.0,0.0,0.0,0.05625,0.0,0.8496875000000002,0.08312499999999999,0.08312499999999999,0.0090625,0.0,0.0,0.08281249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0184375,0.0,0.0,0.0,0.0,0.0,0.009375,0.009375,0.0
